암호화요양기호,조사기간,levels
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ3MiQyNjEyMjIjODEjJDEjJDIjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ3MiQzNjE4MzIjODEjJDEjJDYjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjEyMjIjNDEjJDEjJDgjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ3OSQzNjEwMDIjNjEjJDEjJDgjJDgz,202403,0.21428571428571427
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4MiQzNjEyMjIjODEjJDEjJDIjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ5MiQzNjEyMjIjNjEjJDEjJDQjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ5OSQ0NjE0ODEjNjEjJDEjJDQjJDgz,202403,0.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ5OSQyNjE4MzIjNjEjJDEjJDAjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjE0ODEjNTEjJDEjJDIjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQwMyQzNjEyMjIjNTEjJDEjJDIjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQxMyQ0NjEwMDIjNjEjJDEjJDAjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQxMyQyNjEyMjIjNzEjJDEjJDgjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQxMyQzNjEyMjIjNDEjJDEjJDQjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ2MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3MiQyNjEwMDIjNjEjJDEjJDgjJDgz,202403,0.21428571428571427
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3MiQzNjE0ODEjNDEjJDEjJDgjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjE0ODEjNjEjJDEjJDAjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjE4MzIjODEjJDEjJDYjJDgz,202403,0.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,202403,0.14285714285714285
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQyNjE0ODEjNjEjJDEjJDQjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQzNjEwMDIjNjEjJDEjJDgjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4OSQyNjE4MzIjNTEjJDEjJDYjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4OSQzNjEwMDIjNDEjJDEjJDQjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4OSQzNjEyMjIjODEjJDEjJDIjJDgz,202403,0.21428571428571427
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ5MiQzNjEyMjIjNDEjJDEjJDgjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ5OSQyNjE4MzIjNDEjJDEjJDgjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ5OSQyNjEwMDIjNjEjJDEjJDAjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ5OSQzNjEwMDIjNzEjJDEjJDgjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ5OSQzNjEyMjIjNjEjJDEjJDQjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQwMyQ0NjE0ODEjNjEjJDEjJDQjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQwMyQyNjEyMjIjNjEjJDEjJDgjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQwMyQzNjE0ODEjNTEjJDEjJDIjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQzNjEyMjIjNjEjJDEjJDgjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ2MiQ0NjE0ODEjNTEjJDEjJDYjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ3MiQyNjE0ODEjNjEjJDEjJDQjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5OSQzNjEwMDIjNjEjJDEjJDAjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5OSQzNjEyMjIjNTEjJDEjJDIjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQwMyQzNjE4MzIjNjEjJDEjJDAjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQxMyQyNjE0ODEjNjEjJDEjJDAjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQyIyQ1IyQwMCQyNjEwMDIjNjEjJDEjJDQjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQyIyQ5IyQwMCQyNjEyMjIjNDEjJDEjJDQjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ2MiQ0NjE0ODEjODEjJDEjJDYjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ2MiQyNjE0ODEjNTEjJDEjJDYjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ2MiQyNjE4MzIjODEjJDEjJDIjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ2MiQyNjEyMjIjNDEjJDEjJDQjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ2MiQzNjE0ODEjNjEjJDEjJDgjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ2MiQzNjEyMjIjNTEjJDEjJDIjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ3MiQ0NjE0ODEjNjEjJDEjJDgjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,202403,0.14285714285714285
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ3OSQ0NjE0ODEjNDEjJDEjJDQjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ3OSQyNjE4MzIjODEjJDEjJDYjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ3OSQyNjEyMjIjNDEjJDEjJDgjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ3OSQzNjE0ODEjNzEjJDEjJDgjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ4MiQ0NjE0ODEjNTEjJDEjJDYjJDgz,202403,0.14285714285714285
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ4MiQyNjE4MzIjNTEjJDEjJDIjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ4MiQzNjE4MzIjNjEjJDEjJDQjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ4MiQzNjEwMDIjODEjJDEjJDYjJDgz,202403,0.07142857142857142
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ4OSQ0NjE0ODEjNzEjJDEjJDgjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ4OSQyNjE0ODEjNDEjJDEjJDgjJDgz,202403,0.21428571428571427
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ4OSQyNjEwMDIjNDEjJDEjJDQjJDgz,202403,0.07142857142857142
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ4OSQzNjE0ODEjNjEjJDEjJDAjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ4OSQzNjEwMDIjNTEjJDEjJDIjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQ0NjEwMDIjODEjJDEjJDYjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE0ODEjODEjJDEjJDIjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjE4MzIjNTEjJDEjJDIjJDgz,202403,0.07142857142857142
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5MiQzNjEwMDIjNjEjJDEjJDgjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5OSQ0NjEwMDIjNTEjJDEjJDIjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5OSQyNjE4MzIjNTEjJDEjJDYjJDgz,202403,0.07142857142857142
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5OSQyNjEyMjIjNjEjJDEjJDQjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5OSQzNjEyMjIjODEjJDEjJDIjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQwMyQ0NjEwMDIjNjEjJDEjJDgjJDgz,202403,0.14285714285714285
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQwMyQyNjEwMDIjNDEjJDEjJDgjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQwMyQzNjEwMDIjNTEjJDEjJDYjJDgz,202403,0.14285714285714285
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQwMyQzNjEyMjIjNDEjJDEjJDgjJDgz,202403,0.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQxMyQ0NjE0ODEjNjEjJDEjJDQjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQxMyQyNjE0ODEjNDEjJDEjJDQjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQxMyQyNjEwMDIjODEjJDEjJDIjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQxMyQzNjE0ODEjNTEjJDEjJDIjJDgz,202403,0.2857142857142857
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQxMyQzNjEwMDIjNDEjJDEjJDgjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ2MiQyNjE0ODEjNzEjJDEjJDgjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ2MiQyNjEwMDIjNjEjJDEjJDQjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ2MiQzNjEwMDIjODEjJDEjJDIjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ3MiQ0NjEwMDIjODEjJDEjJDIjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ3MiQyNjE0ODEjNjEjJDEjJDAjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ3MiQyNjEwMDIjNTEjJDEjJDIjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ3MiQzNjE0ODEjNzEjJDEjJDgjJDgz,202403,0.2857142857142857
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ3MiQzNjE4MzIjNDEjJDEjJDgjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ3OSQyNjE0ODEjODEjJDEjJDIjJDgz,202403,0.21428571428571427
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ3OSQyNjE4MzIjNTEjJDEjJDIjJDgz,202403,0.21428571428571427
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ3OSQyNjEwMDIjNjEjJDEjJDgjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ3OSQzNjE4MzIjNjEjJDEjJDQjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ4MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ4MiQyNjEyMjIjODEjJDEjJDIjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ4MiQzNjE4MzIjODEjJDEjJDYjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ5MiQ0NjE0ODEjNjEjJDEjJDAjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ5MiQ0NjEwMDIjNTEjJDEjJDIjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ5MiQzNjE4MzIjNjEjJDEjJDgjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ5OSQyNjE4MzIjNzEjJDEjJDgjJDgz,202403,0.2857142857142857
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ5OSQyNjEwMDIjNDEjJDEjJDgjJDgz,202403,0.14285714285714285
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQxMyQ0NjE0ODEjODEjJDEjJDYjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQxMyQ0NjEwMDIjNzEjJDEjJDgjJDgz,202403,0.14285714285714285
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQxMyQyNjE4MzIjODEjJDEjJDIjJDgz,202403,0.2857142857142857
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQxMyQyNjEyMjIjNDEjJDEjJDQjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQxMyQzNjEwMDIjNjEjJDEjJDAjJDgz,202403,0.14285714285714285
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQyIyQ3IyQwMCQ0NjEwMDIjNDEjJDEjJDQjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQyIyQ3IyQwMCQyNjE0ODEjNjEjJDEjJDgjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQyIyQ3IyQwMCQyNjEwMDIjNjEjJDEjJDAjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQyIyQ3IyQwMCQzNjE4MzIjNTEjJDEjJDYjJDgz,202403,0.14285714285714285
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQyIyQzIyQwMCQ0NjE0ODEjNjEjJDEjJDQjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQyIyQzIyQwMCQ0NjEwMDIjNTEjJDEjJDYjJDgz,202403,0.21428571428571427
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQyIyQzIyQwMCQyNjE4MzIjNjEjJDEjJDAjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQyIyQzIyQwMCQzNjEwMDIjNDEjJDEjJDgjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQyIyQzIyQwMCQzNjEyMjIjODEjJDEjJDYjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ2MiQ0NjE0ODEjNjEjJDEjJDQjJDgz,202403,0.07142857142857142
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ2MiQ0NjEwMDIjNTEjJDEjJDYjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ2MiQyNjE0ODEjNDEjJDEjJDQjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ2MiQyNjE4MzIjNjEjJDEjJDAjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ2MiQzNjE4MzIjNzEjJDEjJDgjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ2MiQzNjEyMjIjODEjJDEjJDYjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3MiQ0NjE0ODEjNTEjJDEjJDIjJDgz,202403,0.2857142857142857
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,202403,0.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3MiQyNjE0ODEjNzEjJDEjJDgjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3MiQyNjE4MzIjNDEjJDEjJDgjJDgz,202403,0.14285714285714285
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3MiQyNjEwMDIjNjEjJDEjJDQjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3MiQzNjE0ODEjNDEjJDEjJDQjJDgz,202403,0.07142857142857142
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3MiQzNjE4MzIjNjEjJDEjJDAjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3MiQzNjEwMDIjODEjJDEjJDIjJDgz,202403,0.21428571428571427
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3MiQzNjEyMjIjNjEjJDEjJDgjJDgz,202403,0.2857142857142857
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3OSQ0NjE0ODEjNjEjJDEjJDgjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3OSQ0NjEwMDIjNjEjJDEjJDAjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3OSQyNjE4MzIjNjEjJDEjJDQjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3OSQyNjEyMjIjNzEjJDEjJDgjJDgz,202403,0.5
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3OSQzNjE0ODEjNTEjJDEjJDYjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3OSQzNjEwMDIjNDEjJDEjJDgjJDgz,202403,0.2857142857142857
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ4MiQ0NjE0ODEjNDEjJDEjJDQjJDgz,202403,0.07142857142857142
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ4MiQ0NjEwMDIjODEjJDEjJDIjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ4MiQyNjE0ODEjNjEjJDEjJDAjJDgz,202403,0.35714285714285715
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ4MiQyNjE4MzIjODEjJDEjJDYjJDgz,202403,0.21428571428571427
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ4MiQyNjEwMDIjNTEjJDEjJDIjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ4MiQyNjEyMjIjNDEjJDEjJDgjJDgz,202403,0.42857142857142855
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ4MiQzNjE0ODEjNzEjJDEjJDgjJDgz,202403,0.42857142857142855
