조사년도,개방ID,학교명,학교급명,시도명,학제유형명,유초중등학생_학생수,초등과정졸업생수,중등과정졸업생수,고등과정졸업생수,유초중등학생_졸업생수,취업자수,일반고진학학생수,특수목적고등학교진학학생수,자율고등학교진학학생수,특성화고진학학생수,특수학급학생수,진학학생수,국내대학진학학생수,국내전문대학진학학생수,국내각종학교진학학생수,국내교육대학진학학생수
2021,6339041650,아이파크예원유치원,해당없음,서울,유치원,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0
2021,6340991079,삼성유치원,해당없음,서울,유치원,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0
2021,6341172933,서울서초초등학교,해당없음,서울,초등학교,1074,0,0,0,177,0,0,0,0,0,6,177,0,0,0,0
2021,6343613207,서울학동초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6348284006,보인고등학교,해당없음,서울,자율고등학교,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6348515748,명덕고등학교,해당없음,서울,일반고등학교,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6353909134,서울베네딕도유치원,해당없음,서울,유치원,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0
2021,6355906844,서울경인초등학교,해당없음,서울,초등학교,1179,0,0,0,266,0,0,0,0,0,0,266,0,0,0,0
2021,6356186330,서울신자초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
2021,6358759641,광남고등학교,해당없음,서울,일반고등학교,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6364062905,종암중학교,해당없음,서울,중학교,548,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
2021,6367434442,서울경수초등학교,해당없음,서울,초등학교,236,0,0,0,47,0,0,0,0,0,7,47,0,0,0,0
2021,6373435616,성심여자중학교,해당없음,서울,중학교,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6374163031,중동중학교,해당없음,서울,중학교,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6374987006,우촌초등학교,해당없음,서울,초등학교,521,0,0,0,62,0,0,0,0,0,0,62,0,0,0,0
2021,6377428352,숭인중학교,해당없음,서울,중학교,337,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
2021,6380313336,연북중학교,해당없음,서울,중학교,348,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2021,6386181473,서울온곡초등학교,해당없음,서울,초등학교,639,0,0,0,127,0,0,0,0,0,0,127,0,0,0,0
2021,6388343334,한국구화학교,해당없음,서울,특수학교,161,6,16,17,51,1,0,0,0,0,0,5,0,0,0,0
2021,6389461815,신연중학교,해당없음,서울,중학교,381,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
2021,6390260577,금옥여자고등학교,해당없음,서울,일반고등학교,688,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
2021,6394005477,새소리유치원,해당없음,서울,유치원,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0
2021,6395828306,정님유치원,해당없음,서울,유치원,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0
2021,6395857810,한성여자고등학교,해당없음,서울,일반고등학교,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6397889852,세종유치원,해당없음,서울,유치원,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0
2021,6404626488,장훈고등학교,해당없음,서울,자율고등학교,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6409125626,덕산중학교,해당없음,서울,중학교,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6410698473,대일관광고등학교,해당없음,서울,특성화고등학교,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6412326574,중화고등학교,해당없음,서울,일반고등학교,541,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
2021,6428243339,서울오봉초등학교,해당없음,서울,초등학교,340,0,0,0,53,0,0,0,0,0,0,53,0,0,0,0
2021,6429206788,서울초당초등학교,해당없음,서울,초등학교,926,0,0,0,153,0,0,0,0,0,0,153,0,0,0,0
2021,6431324660,올림픽유치원,해당없음,서울,유치원,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0
2021,6434085726,수명고등학교,해당없음,서울,일반고등학교,529,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
2021,6438217937,서울신용산초등학교,해당없음,서울,초등학교,1572,0,0,0,281,0,0,0,0,0,9,281,0,0,0,0
2021,6440361022,삼육대학교부속유치원,해당없음,서울,유치원,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0
2021,6442738533,문일중학교,해당없음,서울,중학교,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6450547516,서울위례별유치원,해당없음,서울,유치원,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0
2021,6451114535,화계중학교,해당없음,서울,중학교,379,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2021,6451604306,자양고등학교,해당없음,서울,일반고등학교,844,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
2021,6458415508,청남학원부속보나유치원,해당없음,서울,유치원,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0
2021,6474073171,서울돈암초등학교,해당없음,서울,초등학교,931,0,0,0,211,0,0,0,0,0,7,211,0,0,0,0
2021,6477699518,서울정심초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
2021,6482368707,숭문고등학교,해당없음,서울,자율고등학교,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6486617326,서울성자초등학교,해당없음,서울,초등학교,596,0,0,0,96,0,0,0,0,0,0,96,0,0,0,0
2021,6493013858,송파중학교,해당없음,서울,중학교,953,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
2021,6496970653,명지고등학교,해당없음,서울,일반고등학교,1283,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
2021,6501215517,서울화곡초등학교,해당없음,서울,초등학교,903,0,0,0,165,0,0,0,0,0,7,165,0,0,0,0
2021,6509496033,시연유치원,해당없음,서울,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6510101139,경복초등학교,해당없음,서울,초등학교,789,0,0,0,133,0,0,0,0,0,0,133,0,0,0,0
2021,6513387382,단국대학교사범대학부속중학교,해당없음,서울,중학교,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6517612934,서울경운학교,해당없음,서울,특수학교,133,4,14,6,33,0,0,0,0,0,0,0,0,0,0,0
2021,6522196292,서울가양초등학교,해당없음,서울,초등학교,217,0,0,0,45,0,0,0,0,0,4,45,0,0,0,0
2021,6523809373,광희중학교,해당없음,서울,중학교,804,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
2021,6529869019,마곡하늬중학교,해당없음,서울,중학교,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6534198641,색동유치원,해당없음,서울,유치원,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
2021,6537502050,서울창신초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
2021,6542676031,서울위례초등학교,해당없음,서울,초등학교,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6543196916,서울영도초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0
2021,6545150101,서울장위초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
2021,6546261608,서울창일초등학교,해당없음,서울,초등학교,918,0,0,0,162,0,0,0,0,0,0,162,0,0,0,0
2021,6546696126,서울신화초등학교,해당없음,서울,초등학교,385,0,0,0,82,0,0,0,0,0,8,82,0,0,0,0
2021,6548301696,서울우솔초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0
2021,6549763500,서울은로초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0
2021,6552885055,유석초등학교,해당없음,서울,초등학교,334,0,0,0,24,0,0,0,0,0,0,24,0,0,0,0
2021,6553195655,연세유치원,해당없음,서울,유치원,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
2021,6555083394,봄내유치원,해당없음,서울,유치원,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0
2021,6564320921,광성고등학교,해당없음,서울,일반고등학교,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6566719889,서울금융고등학교,해당없음,서울,특성화고등학교,327,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
2021,6568633377,한신초등학교,해당없음,서울,초등학교,529,0,0,0,78,0,0,0,0,0,0,78,0,0,0,0
2021,6571734011,서울신가초등학교,해당없음,서울,초등학교,675,0,0,0,114,0,0,0,0,0,8,114,0,0,0,0
2021,6572468936,서울동작초등학교,해당없음,서울,초등학교,440,0,0,0,61,0,0,0,0,0,4,61,0,0,0,0
2021,6576028227,서울창경초등학교,해당없음,서울,초등학교,912,0,0,0,153,0,0,0,0,0,0,153,0,0,0,0
2021,6576502442,서울광진학교,해당없음,서울,특수학교,138,11,10,15,45,3,0,0,0,0,0,0,0,0,0,0
2021,6577851057,서울상암초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
2021,6582746088,한마음유치원,해당없음,서울,유치원,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0
2021,6582783102,에덴유치원,해당없음,서울,유치원,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0
2021,6588308990,서울포이초등학교,해당없음,서울,초등학교,499,0,0,0,80,0,0,0,0,0,7,80,0,0,0,0
2021,6592227697,서울신정유치원,해당없음,서울,유치원,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0
2021,6596734344,새시대유치원,해당없음,서울,유치원,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
2021,6597187101,경성중학교,해당없음,서울,중학교,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6599692821,서울하늘숲유치원,해당없음,서울,유치원,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0
2021,6602976918,서울용답초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
2021,6606324851,서울자양초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0
2021,6610681831,서라벌고등학교,해당없음,서울,일반고등학교,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6618194699,서울중동초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6622782349,서울신천초등학교,해당없음,서울,초등학교,439,0,0,0,79,0,0,0,0,0,11,79,0,0,0,0
2021,6627000927,유한공업고등학교,해당없음,서울,특성화고등학교,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6636984646,국사봉중학교,해당없음,서울,중학교,344,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2021,6642172038,서울정화고등학교,해당없음,서울,특성화고등학교,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6643243312,예일유치원,해당없음,서울,유치원,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0
2021,6647960245,강남중학교,해당없음,서울,중학교,318,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2021,6652893364,서울백운초등학교,해당없음,서울,초등학교,818,0,0,0,157,0,0,0,0,0,5,157,0,0,0,0
2021,6658858060,서울영남초등학교,해당없음,서울,초등학교,269,0,0,0,43,0,0,0,0,0,1,43,0,0,0,0
2021,6663027822,서울인왕초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
2021,6673184275,상계고등학교,해당없음,서울,일반고등학교,787,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
2021,6673609137,명지중학교,해당없음,서울,중학교,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6673856437,서울충무초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2021,6674134850,시흥중학교,해당없음,서울,중학교,619,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
2021,6674782335,경문고등학교,해당없음,서울,일반고등학교,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6685485422,서울계상초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6685790657,잠신중학교,해당없음,서울,중학교,1190,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
2021,6688719630,꿈밭유치원,해당없음,서울,유치원,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0
2021,6689087629,양정고등학교,해당없음,서울,자율고등학교,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6696928262,경일중학교,해당없음,서울,중학교,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6697044134,휘경여자중학교,해당없음,서울,중학교,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6702258348,안천중학교,해당없음,서울,중학교,434,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2021,6706429719,영재유치원,해당없음,서울,유치원,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0
2021,6707452178,목일중학교,해당없음,서울,중학교,1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6728921651,노원중학교,해당없음,서울,중학교,496,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
2021,6728991389,공항제일유치원,해당없음,서울,유치원,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
2021,6733014702,전농중학교,해당없음,서울,중학교,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6740188002,한서고등학교,해당없음,서울,일반고등학교,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6744389951,서울강남초등학교,해당없음,서울,초등학교,791,0,0,0,129,0,0,0,0,0,11,129,0,0,0,0
2021,6750213027,서울삼성초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0
2021,6751353502,서울남사초등학교,해당없음,서울,초등학교,525,0,0,0,103,0,0,0,0,0,3,103,0,0,0,0
2021,6763794124,서울장수초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
2021,6763863325,은아유치원,해당없음,서울,유치원,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0
2021,6764627754,서울중원초등학교,해당없음,서울,초등학교,456,0,0,0,92,0,0,0,0,0,0,92,0,0,0,0
2021,6764680862,서울중광초등학교,해당없음,서울,초등학교,240,0,0,0,40,0,0,0,0,0,7,40,0,0,0,0
2021,6765885710,송파유정유치원,해당없음,서울,유치원,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0
2021,6768283069,공릉중학교,해당없음,서울,중학교,747,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2021,6772681891,서울중마초등학교,해당없음,서울,초등학교,434,0,0,0,94,0,0,0,0,0,6,94,0,0,0,0
2021,6772851407,서울금호초등학교,해당없음,서울,초등학교,545,0,0,0,99,0,0,0,0,0,8,99,0,0,0,0
2021,6778997957,송곡고등학교,해당없음,서울,일반고등학교,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6787701189,서울문성초등학교,해당없음,서울,초등학교,390,0,0,0,43,0,0,0,0,0,12,43,0,0,0,0
2021,6790811479,이화여자대학교사범대학부속이화?금란중학교,해당없음,서울,중학교,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6795142173,동작고등학교,해당없음,서울,일반고등학교,707,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
2021,6802918434,서울하늘초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0
2021,6810221016,서문여자중학교,해당없음,서울,중학교,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6816302120,서울상천초등학교,해당없음,서울,초등학교,382,0,0,0,52,0,0,0,0,0,8,52,0,0,0,0
2021,6818108856,동작중학교,해당없음,서울,중학교,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6819349646,우촌유치원,해당없음,서울,유치원,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0
2021,6824730694,구로고등학교,해당없음,서울,일반고등학교,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6829646110,서울도성초등학교,해당없음,서울,초등학교,1888,0,0,0,377,0,0,0,0,0,4,377,0,0,0,0
2021,6833421051,한영중학교,해당없음,서울,중학교,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6836291015,온누리유치원,해당없음,서울,유치원,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0
2021,6836446046,좋은나라유치원,해당없음,서울,유치원,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0
2021,6837131083,서울상봉초등학교,해당없음,서울,초등학교,608,0,0,0,107,0,0,0,0,0,4,107,0,0,0,0
2021,6838432490,서울탑동유치원,해당없음,서울,유치원,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0
2021,6841519713,서울양목초등학교,해당없음,서울,초등학교,750,0,0,0,171,0,0,0,0,0,6,171,0,0,0,0
2021,6854373931,구암고등학교,해당없음,서울,일반고등학교,600,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
2021,6857711136,신정여자중학교,해당없음,서울,중학교,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6858356475,경복고등학교,해당없음,서울,일반고등학교,652,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
2021,6859768927,서울상현초등학교,해당없음,서울,초등학교,861,0,0,0,138,0,0,0,0,0,5,138,0,0,0,0
2021,6860253870,서울논현초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
2021,6862562716,서울매헌초등학교,해당없음,서울,초등학교,552,0,0,0,105,0,0,0,0,0,0,105,0,0,0,0
2021,6875555872,성산중학교,해당없음,서울,중학교,544,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2021,6895065724,진관고등학교,해당없음,서울,일반고등학교,811,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
2021,6896366059,압구정고등학교,해당없음,서울,일반고등학교,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6899718821,건국대학교사범대학부속중학교,해당없음,서울,중학교,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6911036670,서울숭미초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6911130547,서울유치원,해당없음,서울,유치원,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
2021,6912472188,서울봉화초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6915906488,염경중학교,해당없음,서울,중학교,589,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2021,6917228281,서울대학교사범대학부설중학교,해당없음,서울,중학교,573,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2021,6919008195,미광유치원,원천코드없음,서울,유치원,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
2021,6919488310,우람유치원,해당없음,서울,유치원,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0
2021,6925089299,경인중학교,해당없음,서울,중학교,636,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
2021,6926485657,서울언남초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0
2021,6927740931,성덕여자중학교,해당없음,서울,중학교,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6930056214,서울효제초등학교,해당없음,서울,초등학교,199,0,0,0,47,0,0,0,0,0,3,47,0,0,0,0
2021,6930496633,노일중학교,해당없음,서울,중학교,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6933554887,신반포중학교,해당없음,서울,중학교,618,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
2021,6938346922,청구이화유치원,해당없음,서울,유치원,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
2021,6947315156,정신유치원,해당없음,서울,유치원,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
2021,6947426736,서울신상도초등학교,해당없음,서울,초등학교,1438,0,0,0,176,0,0,0,0,0,11,176,0,0,0,0
2021,6950198531,서울영문초등학교,해당없음,서울,초등학교,1054,0,0,0,171,0,0,0,0,0,0,171,0,0,0,0
2021,6955071568,서울구의초등학교,해당없음,서울,초등학교,464,0,0,0,99,0,0,0,0,0,10,99,0,0,0,0
2021,6957572996,여의도중학교,해당없음,서울,중학교,676,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2021,6962335526,한나유치원,해당없음,서울,유치원,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
2021,6964841246,서울관악초등학교,해당없음,서울,초등학교,591,0,0,0,93,0,0,0,0,0,10,93,0,0,0,0
2021,6966804623,한국육영학교,해당없음,서울,특수학교,197,14,12,15,55,0,0,0,0,0,0,15,0,0,0,0
2021,6971985042,서울대조초등학교,해당없음,서울,초등학교,849,0,0,0,173,0,0,0,0,0,12,173,0,0,0,0
2021,6972500026,서울구남초등학교,해당없음,서울,초등학교,736,0,0,0,148,0,0,0,0,0,0,148,0,0,0,0
2021,6975279867,서울광남초등학교,해당없음,서울,초등학교,1436,0,0,0,308,0,0,0,0,0,0,308,0,0,0,0
2021,6982841014,서울거여초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0
2021,6986227571,한영중고등학교병설한영유치원,해당없음,서울,유치원,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0
2021,6987068712,개운중학교,해당없음,서울,중학교,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,6999836027,은혜유치원,해당없음,서울,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7000459372,백운중학교,해당없음,서울,중학교,503,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
2021,7003021419,고척고등학교,자율고등학교,서울,일반고등학교,739,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
2021,7003559470,예일여자고등학교,해당없음,서울,일반고등학교,838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7007440090,성남고등학교,해당없음,서울,일반고등학교,1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7009315490,압구정중학교,해당없음,서울,중학교,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7020070612,서울양원초등학교,해당없음,서울,초등학교,274,0,0,0,48,0,0,0,0,0,7,48,0,0,0,0
2021,7021845698,서라벌중학교,해당없음,서울,중학교,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7026890933,은새유치원,해당없음,서울,유치원,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
2021,7027850091,월드유치원,해당없음,서울,유치원,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0
2021,7031101465,서울영풍초등학교,해당없음,서울,초등학교,493,0,0,0,102,0,0,0,0,0,6,102,0,0,0,0
2021,7036402046,창문유치원,해당없음,서울,유치원,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0
2021,7041711211,신일유치원,해당없음,서울,유치원,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
2021,7046677589,서울신기초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
2021,7050874710,서울수명초등학교,해당없음,서울,초등학교,1042,0,0,0,198,0,0,0,0,0,7,198,0,0,0,0
2021,7051230370,상계제일중학교,해당없음,서울,중학교,559,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2021,7052337586,아이들세상유치원,해당없음,서울,유치원,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0
2021,7053508102,영원중학교,해당없음,서울,중학교,591,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
2021,7055762231,서울고덕초등학교,해당없음,서울,초등학교,362,0,0,0,47,0,0,0,0,0,7,47,0,0,0,0
2021,7056386113,인헌중학교,해당없음,서울,중학교,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7064323306,영등포여자고등학교,해당없음,서울,일반고등학교,416,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2021,7064708471,오남중학교,해당없음,서울,중학교,610,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
2021,7065951943,서울신봉초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
2021,7070048213,서울연희초등학교,해당없음,서울,초등학교,774,0,0,0,161,0,0,0,0,0,8,161,0,0,0,0
2021,7070859849,우일유치원,해당없음,서울,유치원,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0
2021,7071155428,동그라미유치원,해당없음,서울,유치원,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0
2021,7078020811,서울원촌초등학교,해당없음,서울,초등학교,1129,0,0,0,246,0,0,0,0,0,13,246,0,0,0,0
2021,7078374862,밀알학교,해당없음,서울,특수학교,196,14,11,16,52,0,0,0,0,0,0,0,0,0,0,0
2021,7082578957,선덕유치원,해당없음,서울,유치원,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0
2021,7084298253,송곡여자중학교,해당없음,서울,중학교,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7085519194,서울영등포초등학교,해당없음,서울,초등학교,276,0,0,0,44,0,0,0,0,0,8,44,0,0,0,0
2021,7089151978,서울연가초등학교,해당없음,서울,초등학교,1467,0,0,0,223,0,0,0,0,0,9,223,0,0,0,0
2021,7095209479,경희초등학교,해당없음,서울,초등학교,598,0,0,0,85,0,0,0,0,0,0,85,0,0,0,0
2021,7099501013,오류중학교,해당없음,서울,중학교,355,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2021,7109252452,동마중학교,해당없음,서울,중학교,450,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2021,7113215148,서울신원초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
2021,7114024102,대치중학교,해당없음,서울,중학교,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7121578812,백암고등학교,해당없음,서울,일반고등학교,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7123550236,청원유치원,해당없음,서울,유치원,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0
2021,7124111890,서울등명초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
2021,7133598327,서울잠신초등학교병설유치원,해당없음,서울,유치원,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
2021,7137751996,동정성모유치원,해당없음,서울,유치원,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0
2021,7156285524,다연유치원,해당없음,서울,유치원,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
2021,7157060146,광성중학교,해당없음,서울,중학교,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,7158225297,서울청계초등학교,해당없음,서울,초등학교,289,0,0,0,64,0,0,0,0,0,10,64,0,0,0,0
2021,7184647202,리라초등학교,해당없음,서울,초등학교,488,0,0,0,72,0,0,0,0,0,0,72,0,0,0,0
