k-아파트코드,k-아파트명,주소(시군구),주소(읍면동),lon,lat,min_lat,max_lat,min_lon,max_lon,safetyScore,safetyClass,hospitalScore,educationScore,cluster,DistanceToCenter,score,class
A13183504,면목늘푸른동아아파트,중랑구,면목동,127.0806504,37.572881,37.545881,37.599881,127.0536504,127.1076504,0.6380665810562686,0.0,0.4197434485283459,0.3433543079756224,0,-0.09970805518759418,0.8344422747869534,0.0
A12109002,염리삼성래미안,마포구,염리동,126.9467985,37.5489719,37.5219719,37.5759719,126.9197985,126.9737985,0.42389715380188564,1.0,0.5424214980923492,0.7566094319646707,2,-0.36754645461045404,0.33332150506396313,1.0
A15001016,여의도대교,영등포구,여의도동,126.9336795,37.5221527,37.4951527,37.5491527,126.9066795,126.9606795,0.43758926037443246,1.0,0.3669018673143815,0.7566094319646707,2,-0.3810573261992001,0.3198106334752171,1.0
A14380211,워커힐아파트,광진구,광장동,127.1065657,37.5502689,37.5232689,37.5772689,127.0795657,127.1335657,0.35542755875062615,1.0,0.3755293950067569,0.7566094319646707,2,-0.3589358899881992,0.341932069686218,1.0
A13885102,한양아파트,송파구,송파동,127.1150497,37.5058734,37.4788734,37.5328734,127.0880497,127.1420497,0.36983943274378606,1.0,0.5816649570867907,0.7566094319646707,2,-0.36382247829192915,0.337045481382488,1.0
A15088717,여의도미성,영등포구,여의도동,126.9239858,37.5204822,37.4934822,37.5474822,126.8969858,126.9509858,0.44955783239462777,1.0,0.40616630652537494,0.7566094319646707,2,-0.37629669330598864,0.32457126636842853,1.0
A14086001,청화아파트,용산구,이태원동,126.9948167,37.5299597,37.5029597,37.5569597,126.9678167,127.0218167,0.3862751337073299,1.0,0.37815724730129363,0.419399697073614,2,-0.12394455107180585,0.5769234086026114,1.0
A13980415,공릉두산힐스빌,노원구,공릉동,127.0797595,37.6209072,37.5939072,37.6479072,127.0527595,127.1067595,0.3059484211788307,1.0,0.3862216611940743,0.419399697073614,2,-0.08779281866627053,0.6130751410081466,1.0
A15286806,중앙구로하이츠,구로구,구로동,126.8762765,37.4968215,37.4698215,37.5238215,126.8492765,126.9032765,0.3992235841880354,1.0,0.4326950550498981,0.419399697073614,2,-0.10049704202152618,0.600370917652891,1.0
A13392307,강변건영,성동구,성수동1가,127.0451083,37.5403701,37.5133701,37.5673701,127.0181083,127.0721083,0.6781704852436136,0.0,0.8057135469744579,0.419399697073614,0,-0.3221085155346469,0.6120418144399007,0.0
A14381512,광장현대5단지,광진구,광장동,127.0998456,37.5396425,37.5126425,37.5666425,127.0728456,127.1268456,0.28742932164122303,1.0,0.6712996587201705,0.419399697073614,2,-0.1985161748533831,0.502351784821034,1.0
A13309102,금호삼성래미안,성동구,금호동1가,127.027307,37.5495792,37.5225792,37.5765792,127.000307,127.054307,0.6613785202871633,0.0,0.49264422091732585,0.419399697073614,0,-0.04412476814452895,0.8900255618300187,0.0
A13286107,쌍문한양6차,도봉구,쌍문동,127.0291405,37.6557438,37.6287438,37.6827438,127.0021405,127.0561405,0.38721955029456845,1.0,0.49411062847935694,0.419399697073614,2,-0.08221691146062088,0.6186510482137964,1.0
A13590602,압구정한양3단지,강남구,압구정동,127.0419778,37.5290496,37.5020496,37.5560496,127.0149778,127.0689778,0.7114711018025887,0.0,0.7787747800294461,0.419399697073614,0,-0.2952646632182234,0.6388856667563242,0.0
A13122104,상봉태영데시앙,중랑구,상봉동,127.0926848,37.6033569,37.5763569,37.6303569,127.0656848,127.1196848,0.34121901664658316,1.0,0.4028190530622967,0.419399697073614,2,-0.07871532259247317,0.622152637081944,1.0
A13384403,옥수극동그린아파트,성동구,옥수동,127.0100138,37.5419656,37.5149656,37.5689656,126.9830138,127.0370138,0.6332953707619396,0.0,0.5885511162943572,0.419399697073614,0,-0.12354312836824886,0.8106072016062987,0.0
A11054301,창신쌍용1단지,종로구,창신동,127.0140195,37.5805173,37.5535173,37.6075173,126.9870195,127.0410195,0.8935524126554757,0.0,0.41792235390139604,0.15202397120074476,0,-0.3185933800870414,0.6155569498875062,0.0
A13185508,묵동브라운스톤태릉,중랑구,묵동,127.0824499,37.6189128,37.5919128,37.6459128,127.0554499,127.1094499,0.32697160615344223,1.0,0.6764856302098545,0.15202397120074476,2,-0.3323221426302737,0.36854581704414346,1.0
A13785008,래미안방배아트힐,서초구,방배동,127.0051216,37.4776829,37.4506829,37.5046829,126.9781216,127.0321216,0.3961379482230617,1.0,0.41342695896425674,0.15202397120074476,2,-0.28371482062427067,0.4171531390501465,1.0
A15088918,여의도한양,영등포구,여의도동,126.9325081,37.521488,37.494488,37.548488,126.9055081,126.9595081,0.3713002759059738,1.0,0.0,0.15202397120074476,1,-0.15171842215232037,0.2618787519787109,2.0
A13786606,서초더샵,서초구,서초동,127.0183949,37.4841221,37.4571221,37.5111221,126.9913949,127.0453949,0.658021470708414,0.0,0.912615236427966,0.15202397120074476,0,-0.49165122405476275,0.44249910591978486,0.0
A13788203,유원서초아파트,서초구,서초동,127.0187163,37.4964194,37.4694194,37.5234194,126.9917163,127.0457163,0.7882988667308438,0.0,0.6496381868843796,0.07689372282691287,0,-0.36752643019206427,0.5666238997824833,0.0
A15807210,신정동아이파크,양천구,신정동,126.8721471,37.5215628,37.4945628,37.5485628,126.8451471,126.8991471,0.7021686170830813,0.0,0.5328623344459534,0.07689372282691287,0,-0.3189146332533997,0.6152356967211479,0.0
A15288004,구로현대,구로구,구로동,126.8959791,37.488491,37.461491,37.515491,126.8689791,126.9229791,0.6168008102852064,0.0,0.5469709099703907,0.07689372282691287,0,-0.33069925255180554,0.6034510774227421,0.0
A15101101,신림동부,관악구,신림동,126.9292661,37.480463,37.453463,37.507463,126.9022661,126.9562661,0.6592061572539657,0.0,0.5567535863069493,0.07689372282691287,0,-0.3252815446178122,0.6088687853567354,0.0
A15081606,대림신동아,영등포구,대림동,126.8946389,37.4968598,37.4698598,37.5238598,126.8676389,126.9216389,0.5797579378778462,0.0,0.8600701607785276,0.07689372282691287,0,-0.5032400776332965,0.43091025234125113,0.0
A13488104,길동GS강동자이,강동구,길동,127.1498347,37.5380276,37.5110276,37.5650276,127.1228347,127.1768347,0.33975469716948214,1.0,0.6902769606040752,0.5474146693346448,2,-0.25586262837455354,0.44500533129986364,1.0
A15285804,구로중앙하이츠아파트,구로구,구로동,126.8805548,37.4988595,37.4718595,37.5258595,126.8535548,126.9075548,0.6010896035910809,0.0,0.5613899397517076,0.5474146693346448,0,-0.19692817655663097,0.7372221534179166,0.0
A13811204,거여3단지,송파구,거여동,127.1476125,37.4902013,37.4632013,37.5172013,127.1206125,127.1746125,0.08368237424956779,2.0,0.6236209631438824,0.5474146693346448,2,-0.30033339248632285,0.4005345671880943,1.0
A13922909,중계주공6단지,노원구,중계동,127.0783625,37.6486487,37.6216487,37.6756487,127.0513625,127.1053625,0.11098033598156129,2.0,0.2533254191159378,0.5474146693346448,2,-0.3239344156693802,0.376933544005037,1.0
A13003405,답십리동답한신,동대문구,답십리동,127.0625854,37.5708179,37.5438179,37.5978179,127.0355854,127.0895854,0.7644715781378908,0.0,0.2748267986104411,0.5474146693346448,0,-0.27047482653424126,0.6636755034403063,0.0
A13290003,창동동아,도봉구,창동,127.0503498,37.6512705,37.6242705,37.6782705,127.0233498,127.0773498,0.391147485802785,1.0,0.38512785711370057,0.588688670441703,2,-0.21238294147763473,0.4884850181967825,1.0
A15003701,영등포경남아너스빌,영등포구,영등포동7가,126.9027167,37.5239709,37.4969709,37.5509709,126.8757167,126.9297167,0.46522491080285067,1.0,0.44869150440777505,0.588688670441703,2,-0.23605096923227067,0.4648169904421465,1.0
A15208003,고척삼환로즈빌,구로구,고척동,126.8574842,37.4980376,37.4710376,37.525037600000005,126.8304842,126.8844842,0.3227260748972247,1.0,0.3779657271360786,0.588688670441703,2,-0.19921625478394395,0.5016517048904732,1.0
A13082703,이문현대,동대문구,이문동,127.070234,37.6013336,37.5743336,37.6283336,127.043234,127.097234,0.6256766860952304,0.0,0.5692274519298633,0.588688670441703,0,-0.22478622292365222,0.7093641070508954,0.0
A13114002,묵동아이파크,중랑구,묵동,127.0737502,37.6105575,37.5835575,37.6375575,127.0467502,127.1007502,0.39377301200449366,1.0,0.5114427955931267,0.588688670441703,2,-0.1977055572392448,0.5031624024351724,1.0
A13981405,청암2단지,노원구,상계동,127.0790041,37.6632392,37.6362392,37.6902392,127.0520041,127.1060041,0.06307009529047472,2.0,0.3038021067120272,0.20793518568798344,2,-0.3626518897563992,0.33821606991801795,1.0
A13285406,방학삼성래미안1단지,도봉구,방학동,127.0472435,37.6670964,37.6400964,37.6940964,127.0202435,127.0742435,0.3932287630886523,1.0,0.43390780303529275,0.20793518568798344,2,-0.22733480721838947,0.4735331524560277,1.0
A13312302,성수롯데캐슬,성동구,성수동2가,127.0559785,37.5460554,37.5190554,37.5730554,127.0289785,127.0829785,0.6968051213549407,0.0,0.6581009799769437,0.20793518568798344,0,-0.25264219892814477,0.6815081310464028,0.0
A13811205,거여5단지,송파구,거여동,127.1453223,37.4888973,37.4618973,37.5158973,127.1183223,127.1723223,0.08688490263825513,2.0,0.22119040220901917,0.20793518568798344,2,-0.3941545356527609,0.3067134240216563,1.0
A13204302,창동신창,도봉구,창동,127.0416809,37.6410718,37.6140718,37.6680718,127.0146809,127.0686809,0.6677647961656425,0.0,0.3169529196116253,0.20793518568798344,0,-0.25101029500529287,0.6831400349692547,0.0
A15602007,대방1차e편한세상,동작구,대방동,126.9292275,37.5119652,37.4849652,37.5389652,126.9022275,126.9562275,0.7066951052322578,0.0,0.5679317826964517,0.5575200853142701,0,-0.18525161040889407,0.7488987195656536,0.0
A13086703,청량리한신1차,동대문구,청량리동,127.047631,37.587325,37.560325,37.614325,127.020631,127.074631,0.5969638111957015,0.0,0.21569690173882713,0.5575200853142701,0,-0.33113901720048217,0.6030113127740655,0.0
A12084504,홍은현대,서대문구,홍은동,126.938788,37.5905613,37.5635613,37.6175613,126.911788,126.965788,0.36512625010138466,1.0,0.5466315749524528,0.5575200853142701,2,-0.17024844947509093,0.5306195101993263,1.0
A13614001,꿈의숲대명루첸,성북구,장위동,127.0477116,37.6201173,37.5931173,37.6471173,127.0207116,127.0747116,0.44288196334113694,1.0,0.7874796456960067,0.5575200853142701,2,-0.37016335745377404,0.33070460222064313,1.0
A13785604,서초진흥,서초구,서초동,127.0226759,37.4973943,37.4703943,37.5243943,126.9956759,127.0496759,0.8651767320748907,0.0,0.41930444858854465,0.5575200853142701,0,-0.24607797748480895,0.6880723524897386,0.0
A12013202,북가좌삼호,서대문구,북가좌동,126.9131574,37.5765711,37.5495711,37.6035711,126.8861574,126.9401574,0.17243656019079875,2.0,0.37311165702511045,0.5575200853142701,2,-0.2209756360317752,0.479892323642642,1.0
A12180506,공덕삼성래미안3차,마포구,공덕동,126.9524601,37.5480555,37.5210555,37.5750555,126.9254601,126.9794601,0.4654134189397987,1.0,0.49155931976508943,0.5575200853142701,2,-0.2135075357581734,0.4873604239162438,1.0
A15384603,남서울건영2차,금천구,시흥동,126.9107055,37.449377,37.422377,37.476377,126.8837055,126.9377055,0.40727090079776773,1.0,0.13523705140063763,0.5575200853142701,2,-0.38076816810403097,0.3200997915703862,1.0
A13681304,돈암현대,성북구,돈암동,127.0285886,37.6041274,37.5771274,37.6311274,127.0015886,127.0555886,0.6685536660390858,0.0,0.6001963867858765,0.5575200853142701,0,-0.2031771039600721,0.7309732260144755,0.0
A13527016,도곡개포한신아파트,강남구,도곡동,127.0489053,37.4868952,37.4598952,37.5138952,127.0219053,127.0759053,0.7106106925746268,0.0,0.37142451095490836,0.5575200853142701,0,-0.20131922427032564,0.7328311057042219,0.0
A15210211,오류금강수목원,구로구,오류동,126.8323205,37.4882645,37.4612645,37.5152645,126.8053205,126.8593205,0.08007576621307153,2.0,0.10393773723430788,0.6691751957796175,2,-0.5033827746070633,0.1974851850673539,1.0
A14319311,자양우성7차,광진구,자양동,127.074599,37.5363612,37.5093612,37.5633612,127.047599,127.101599,0.6513964896997302,0.0,0.8616031868453045,0.6691751957796175,0,-0.4693976964064275,0.46475263356812013,0.0
A15770801,화곡초록,강서구,화곡동,126.8338501,37.5460884,37.5190884,37.5730884,126.8068501,126.8608501,0.30727224514158846,1.0,0.38559514266638456,0.6691751957796175,2,-0.2693256893218798,0.4315422703525374,1.0
A13184208,면목현대,중랑구,면목동,127.0892098,37.5757254,37.5487254,37.6027254,127.0622098,127.1162098,0.6261059731671257,0.0,0.6074304848567017,0.6691751957796175,0,-0.31058432655497664,0.6235660034195709,0.0
A15210212,오류동 영풍마드레빌,구로구,오류동,126.8387213,37.4915505,37.4645505,37.5185505,126.8117213,126.8657213,0.3992215049645692,1.0,0.3490540044766509,0.6691751957796175,2,-0.2978335100821659,0.40303444959225126,1.0
A13523004,일원샘터마을,강남구,일원동,127.0826162,37.484274,37.457274,37.511274,127.0556162,127.1096162,0.1422969510933236,2.0,0.25722522604265985,0.47462910477068476,2,-0.2790563537727803,0.42181160590163685,1.0
A15728004,마곡수명산파크2단지,강서구,내발산동,126.8318783,37.5565695,37.5295695,37.5835695,126.8048783,126.8588783,0.4160583290282779,1.0,0.32711663005360303,0.47462910477068476,2,-0.19202545849711622,0.508842501177301,1.0
A13922910,중계주공7단지,노원구,중계동,127.0796775,37.6471024,37.6201024,37.6741024,127.0526775,127.1066775,0.09805906879551149,2.0,0.3723227961011334,0.47462910477068476,2,-0.2404932732301836,0.46037468644423357,1.0
A13281802,도봉럭키,도봉구,도봉동,127.0444585,37.6791596,37.6521596,37.7061596,127.0174585,127.0714585,0.027040595239198467,2.0,0.48924566349267773,0.47462910477068476,2,-0.2873618839651925,0.41350607570922465,1.0
A13510005,청담삼성진흥,강남구,청담동,127.0514268,37.5201372,37.4931372,37.5471372,127.0244268,127.0784268,0.7444070373617933,0.0,0.4999227575436507,0.47462910477068476,0,-0.09711685013895159,0.8370334798355961,0.0
A13583404,쌍용대치1차,강남구,대치동,127.0710419,37.4980136,37.4710136,37.5250136,127.0440419,127.0980419,0.3311206511977248,1.0,0.3462506766908372,0.47462910477068476,2,-0.14291806034552473,0.5579498993288925,1.0
A13583701,대치현대,강남구,대치동,127.0610401,37.5008929,37.4738929,37.5278929,127.0340401,127.0880401,0.714011169940618,0.0,0.37245256773388347,0.47462910477068476,0,-0.14095567757676672,0.7931946523977809,0.0
A13980016,태릉현대,노원구,공릉동,127.0826165,37.6253828,37.5983828,37.6523828,127.0556165,127.1096165,0.37220714757157747,1.0,0.7628031864966607,0.47462910477068476,2,-0.3020492479252374,0.39881871174917977,1.0
A13981006,상계불암대림,노원구,상계동,127.0771611,37.6632213,37.6362213,37.6902213,127.0501611,127.1041611,0.08383247066335495,2.0,0.32748939142809375,0.47462910477068476,2,-0.2740788719265948,0.42678908774782237,1.0
A12119006,서강쌍용예가,마포구,창전동,126.9295552,37.5484412,37.5214412,37.5754412,126.9025552,126.9565552,0.373109603176598,1.0,0.9557565294425252,0.47462910477068476,2,-0.4899816763616448,0.21088628331277237,1.0
A13307202,신동아,성동구,행당동,127.0328542,37.5544019,37.5274019,37.5814019,127.0058542,127.0598542,0.6878559636682992,0.0,0.3559236388303547,0.12496456723934934,0,-0.2969204460269155,0.6372298839476321,0.0
A14090902,이촌대림,용산구,이촌동,126.9543702,37.5256238,37.4986238,37.5526238,126.9273702,126.9813702,0.46708133768363,1.0,0.5396057134381003,0.12496456723934934,2,-0.33718848249038574,0.36367947718403143,1.0
A15383905,남서울 무지개,금천구,시흥동,126.8982269,37.455971,37.428971,37.482971,126.8712269,126.9252269,0.42192993073710894,1.0,0.14709516922949398,0.12496456723934934,1,-0.17985671924162996,0.23374045488940134,2.0
A15886512,신정학마을1단지,양천구,신정동,126.8443952,37.5080816,37.4810816,37.5350816,126.8173952,126.8713952,0.3574693413488458,1.0,0.38357996474392075,0.12496456723934934,2,-0.3075646688587566,0.39330329081566057,1.0
A13987302,하계시영5단지,노원구,하계동,127.065671,37.6332359,37.6062359,37.6602359,127.038671,127.092671,0.4111763434610094,1.0,0.4510712412295759,0.12496456723934934,2,-0.3085397061001099,0.3923282535743073,1.0
A12119007,창전삼성,마포구,창전동,126.9306956,37.5509952,37.5239952,37.5779952,126.9036956,126.9576956,0.34116349390894374,1.0,0.5911747761353465,0.151543353668254,2,-0.2900825895620375,0.4107853701123797,1.0
A13086101,제기안암골벽산,동대문구,제기동,127.032346,37.5835133,37.5565133,37.6105133,127.005346,127.059346,0.6293032560601156,0.0,0.4077399517411113,0.151543353668254,0,-0.26124545585970516,0.6729048741148425,0.0
A15780401,가양강나루현대,강서구,가양동,126.856966,37.5607691,37.5337691,37.5877691,126.829966,126.883966,0.36888580523690584,1.0,0.5879357066569285,0.151543353668254,2,-0.29329866333451504,0.40756929633990213,1.0
A13402305,천호삼성아파트,강동구,천호동,127.1352572,37.5387176,37.5117176,37.5657176,127.1082572,127.1622572,0.3176087000183371,1.0,0.6013128848870085,0.151543353668254,2,-0.29258511723663416,0.408282842437783,1.0
A15728005,마곡수명산파크7단지,강서구,내발산동,126.8223697,37.5483311,37.5213311,37.5753311,126.7953697,126.8493697,0.39636507306139257,1.0,1.0,0.151543353668254,2,-0.594930852141728,0.10593710753268915,1.0
A13308004,응봉금호현대,성동구,응봉동,127.0309609,37.5510665,37.5240665,37.5780665,127.0039609,127.0579609,0.6868394190542888,0.0,0.4617730406761446,0.7384877740310146,0,-0.3472290976815447,0.5869212322930029,0.0
A13501004,논현신동아,강남구,논현동,127.0233647,37.5149073,37.4879073,37.5419073,126.9963647,127.0503647,0.8152957233659046,0.0,0.5970542576257113,0.7384877740310146,0,-0.38322080891713795,0.5509295210574097,0.0
A13785203,방배1차현대,서초구,방배동,126.9839808,37.4885417,37.4615417,37.5155417,126.9569808,127.0109808,0.3771615474210326,1.0,0.6335586593633228,0.7384877740310146,2,-0.3676257843082192,0.333242175366198,1.0
A13522003,수서삼익,강남구,수서동,127.1009549,37.4891651,37.4621651,37.5161651,127.0739549,127.1279549,0.112733481434281,2.0,0.5395970990711814,0.7384877740310146,2,-0.38358791824066024,0.31728004143375693,1.0
A13881103,삼환가락,송파구,가락동,127.1367851,37.4953676,37.4683676,37.5223676,127.1097851,127.1637851,0.11187828644781442,2.0,0.6440566174771347,0.7384877740310146,2,-0.4148693740093048,0.2859985856651124,1.0
A13083102,래미안이문2차,동대문구,이문동,127.0600617,37.593404,37.566404,37.620404,127.0330617,127.0870617,0.749271837287386,0.0,0.6040568689650102,0.7384877740310146,0,-0.370115142032288,0.5640351879422596,0.0
A13523005,일원목련타운,강남구,일원동,127.0842628,37.4852093,37.4582093,37.5122093,127.0572628,127.1112628,0.1422969510933236,2.0,0.2582479454995083,0.7384877740310146,2,-0.42268471513608696,0.2781832445383302,1.0
A12103006,대우메트로디오빌,마포구,신공덕동,126.9528726,37.5435044,37.5165044,37.5705044,126.9258726,126.9798726,0.4009537115719649,1.0,0.4195333411397065,0.7384877740310146,2,-0.341284212942205,0.35958374673221216,1.0
A12180407,공덕삼성,마포구,공덕동,126.9514816,37.5468006,37.5198006,37.5738006,126.9244816,126.9784816,0.4666577106826084,1.0,0.5177447026413282,0.7384877740310146,2,-0.36334850303227945,0.3375194566421377,1.0
A13922110,중계양지대림2차,노원구,중계동,127.0725116,37.6537351,37.6267351,37.6807351,127.0455116,127.0995116,0.09193351124102098,2.0,0.621844414910251,0.7384877740310146,2,-0.4162421072309192,0.284625852443498,1.0
A14003103,이촌현대,용산구,이촌동,126.9808408,37.5185927,37.4915927,37.5455927,126.9538408,127.0078408,0.4279112730510707,1.0,0.22710152814652998,0.5435877520254522,2,-0.30324764248108993,0.39762031719332724,1.0
A14381513,광장청구,광진구,광장동,127.0962915,37.5425784,37.5155784,37.5695784,127.0692915,127.1232915,0.38554300103197015,1.0,0.2840467740237299,0.5435877520254522,2,-0.24228727151975837,0.4585806881546588,1.0
A15288809,신도림동아2차,구로구,신도림동,126.8860242,37.5083651,37.4813651,37.5353651,126.8590242,126.9130242,0.6223441671658538,0.0,0.485978541357198,0.5435877520254522,0,-0.16808571846046033,0.7660646115140872,0.0
A14319011,자양우성1차,광진구,자양동,127.0755843,37.534414,37.507414,37.561414,127.0485843,127.1025843,0.6588895499662123,0.0,0.42402889281469025,0.5435877520254522,0,-0.16733357493100195,0.7668167550435456,0.0
A13312303,성수아이파크,성동구,성수동2가,127.0572188,37.547123,37.520123,37.574123,127.0302188,127.0842188,0.6974937285916445,0.0,0.7589240154440953,0.5435877520254522,0,-0.312815039368284,0.6213352906062637,0.0
A14003007,LG한강자이,용산구,이촌동,126.9711068,37.5199669,37.4929669,37.5469669,126.9441068,126.9981068,0.45082625431117507,1.0,0.47444594627848835,0.2576433825725547,2,-0.21253227469006147,0.4883356849843557,1.0
A12127004,상암월드컵파크2단지,마포구,상암동,126.8915091,37.5749496,37.5479496,37.6019496,126.8645091,126.9185091,0.08635741822741069,2.0,0.4786186418726381,0.2576433825725547,2,-0.2714353887536608,0.4294325709207564,1.0
A13980510,공릉2단지라이프,노원구,공릉동,127.0665249,37.6305821,37.6035821,37.6575821,127.0395249,127.0935249,0.4111169848298424,1.0,0.5169875959899723,0.2576433825725547,2,-0.1929663075759972,0.50790165209842,1.0
A13811001,거여6단지,송파구,거여동,127.1466473,37.4886075,37.4616075,37.5156075,127.1196473,127.1736473,0.08464871702515878,2.0,0.48729641052887207,0.2576433825725547,2,-0.2731191396715838,0.4277488200028334,1.0
A13201207,도봉삼환,도봉구,도봉동,127.0488068,37.6810071,37.6540071,37.7080071,127.0218068,127.0758068,0.050120777187633525,2.0,0.5599454936150042,0.2576433825725547,2,-0.31371225110283163,0.38715570857158554,1.0
A13283611,방학신동아2단지,도봉구,방학동,127.0235374,37.6591199,37.6321199,37.6861199,126.9965374,127.0505374,0.35278451409890954,1.0,0.5453170941635813,0.39558169309281555,2,-0.08663838451906233,0.6142295751553548,1.0
A12081703,디엠씨한양,서대문구,북가좌동,126.9091078,37.5759022,37.5489022,37.6029022,126.8821078,126.9361078,0.27367615114971877,2.0,0.13226165655967745,0.39558169309281555,2,-0.3438322200523772,0.35703573962204,1.0
A15780603,가양동신대아,강서구,가양동,126.8435191,37.5723889,37.5453889,37.5993889,126.8165191,126.8705191,0.04357096690572082,2.0,0.4221252177945244,0.39558169309281555,2,-0.2698006057179407,0.4310673539564765,1.0
A13923103,하계청구,노원구,하계동,127.068697,37.6377945,37.6107945,37.6647945,127.041697,127.095697,0.3641966031259529,1.0,0.26496344047797193,0.39558169309281555,2,-0.21726766208775897,0.48360029758665823,1.0
A15205305,구로두산위브,구로구,구로동,126.8902975,37.4860899,37.4590899,37.5130899,126.8632975,126.9172975,0.5997721749568192,0.0,0.37378695515841504,0.39558169309281555,0,-0.1468004758564342,0.7873498541181134,0.0
A12204102,북한산현대홈타운,은평구,불광동,126.9350558,37.6121197,37.5851197,37.6391197,126.9080558,126.9620558,0.32972129872804457,1.0,0.8137168318987807,0.2909883466246552,2,-0.362341799100377,0.33852616057404017,1.0
A15086006,보라매경남아너스빌,영등포구,신길동,126.9094978,37.4945833,37.4675833,37.5215833,126.8824978,126.9364978,0.7450725700976623,0.0,0.29969165026747624,0.2909883466246552,0,-0.21710080411950364,0.717049525855044,0.0
A15303203,관악우방,금천구,시흥동,126.9141297,37.4490446,37.4220446,37.4760446,126.8871297,126.9411297,0.4069300931085277,1.0,0.8935552245476677,0.2909883466246552,2,-0.4486616787882577,0.2522062808861595,1.0
A13881204,가락프라자,송파구,가락동,127.1335117,37.491928,37.464928,37.518928,127.1065117,127.1605117,0.13705534967752667,2.0,0.4201672571252205,0.2909883466246552,2,-0.21749724607672324,0.4833707135976939,1.0
A14210001,삼각산아이원임대,강북구,미아동,127.0185281,37.6172903,37.5902903,37.6442903,126.9915281,127.0455281,0.39341003187290835,1.0,0.6308650865289821,0.2909883466246552,2,-0.21750755024334512,0.48336040943107206,1.0
A13981407,상계조합대림,노원구,상계동,127.0745267,37.6630519,37.6360519,37.6900519,127.0475267,127.1015267,0.08761768725665439,2.0,0.7158401099783674,0.5585106147909356,2,-0.35727298015085607,0.3435949795235611,1.0
A12187403,염리상록,마포구,염리동,126.9475627,37.5514198,37.5244198,37.5784198,126.9205627,126.9745627,0.4213924884107275,1.0,0.3996992299511809,0.5585106147909356,2,-0.1977575923846513,0.5031103672897659,1.0
A13580602,개포경남아파트,강남구,개포동,127.0535707,37.4844613,37.4574613,37.5114613,127.0265707,127.0805707,0.36706063966573854,1.0,0.49521115423970774,0.5585106147909356,2,-0.15702214685502924,0.5438458128193879,1.0
A13611004,길음삼부,성북구,길음동,127.0230734,37.602455,37.575455,37.629455,126.9960734,127.0500734,0.3880334772968159,1.0,0.4558257438688052,0.5585106147909356,2,-0.1657028373438976,0.5351651223305196,1.0
A15785710,방화4단지(삼익삼환),강서구,방화동,126.8141297,37.5773423,37.5503423,37.6043423,126.7871297,126.8411297,0.008908771169434171,2.0,0.5427949007702307,0.5585106147909356,2,-0.33864633968092356,0.3622216199934936,1.0
A13522004,수서삼성,강남구,수서동,127.0907043,37.4848991,37.4578991,37.5118991,127.0637043,127.1177043,0.1422969510933236,2.0,0.26921308059131305,0.20006512350314867,2,-0.33957932842762173,0.36128863124679544,1.0
A15703307,등촌대림아파트,강서구,등촌동,126.845847,37.5621573,37.5351573,37.5891573,126.818847,126.872847,0.36518909385075904,1.0,0.5263456632169478,0.20006512350314867,2,-0.22834672873112313,0.472521230943294,1.0
A12102008,삼성래미안공덕2차,마포구,공덕동,126.9595592,37.5509157,37.5239157,37.5779157,126.9325592,126.9865592,0.7714899177563348,0.0,0.4741861533661311,0.20006512350314867,0,-0.20694758786346037,0.7272027421110873,0.0
A10045402,약수하이츠아파트(임대),중구,신당동,127.0147458,37.5548919,37.5278919,37.5818919,126.9877458,127.0417458,0.7718472234733769,0.0,0.325947018501915,0.20006512350314867,0,-0.26101113616291777,0.6731391938116298,0.0
A13923104,하계미성,노원구,하계동,127.069553,37.6346848,37.6076848,37.6616848,127.042553,127.096553,0.32360447342350984,1.0,0.385126800106489,0.20006512350314867,2,-0.23283084153117165,0.46803711814324556,1.0
A13123102,중랑숲금호어울림,중랑구,망우동,127.1086486,37.6027744,37.5757744,37.6297744,127.0816486,127.1356486,0.08635741822741069,2.0,0.3563416706742205,0.5091707579951467,2,-0.2677908733954801,0.4330770862789371,1.0
A15005303,신길1차우성아파트,영등포구,신길동,126.9004211,37.5053313,37.4783313,37.5323313,126.8734211,126.9274211,0.6132967548803857,0.0,0.5615841614512427,0.5091707579951467,0,-0.16200842234751534,0.7721419076270323,0.0
A13606003,돈암일신건영휴먼빌,성북구,돈암동,127.0125252,37.6009267,37.5739267,37.6279267,126.9855252,127.0395252,0.370542056033491,1.0,0.2468601831318222,0.5091707579951467,2,-0.2537858555013208,0.44708210417309635,1.0
A13922406,중계주공4단지,노원구,중계동,127.0767728,37.6557402,37.6287402,37.6827402,127.0497728,127.1037728,0.0760290534026841,2.0,0.38876416230823957,0.5091707579951467,2,-0.2642349184807664,0.43663304119365076,1.0
A13203408,쌍문금호1차아파트,도봉구,쌍문동,127.0335,37.6590733,37.6320733,37.6860733,127.0065,127.0605,0.38688646141850525,1.0,0.7250896970816479,0.5091707579951467,2,-0.27982928522761386,0.4210386744468033,1.0
A13980017,공릉2-6,노원구,공릉동,127.0877768,37.6247198,37.5977198,37.6517198,127.0607768,127.1147768,0.3883422387215012,1.0,0.16619731571214288,0.5091707579951467,2,-0.3318010633138237,0.3690668963605935,1.0
A13204507,창동상아1차,도봉구,창동,127.0422898,37.6540521,37.6270521,37.6810521,127.0152898,127.0692898,0.4216624600568166,1.0,0.19396328331714338,0.5091707579951467,2,-0.31664392533227,0.3842240343421472,1.0
