k-아파트코드,k-아파트명,주소(시군구),주소(읍면동),lon,lat,min_lat,max_lat,min_lon,max_lon,fireVal,policeVal,cctvVal,cluster,DistanceToCenter,score,class
A13527016,도곡개포한신아파트,강남구,도곡동,127.0489053,37.4868952,37.4598952,37.5138952,127.0219053,127.0759053,0.3157894736842105,0.3913043478260869,0.6319509896324222,0,0.264223381618469,1.2657970509492378,0.0
A15210211,오류금강수목원,구로구,오류동,126.8323205,37.4882645,37.4612645,37.5152645,126.8053205,126.8593205,0.15789473684210525,0.08695652173913043,0.2639019792648445,1,0.14193345157064363,0.38877319468739396,2.0
A14319311,자양우성7차,광진구,자양동,127.074599,37.5363612,37.5093612,37.5633612,127.047599,127.10159900000001,0.47368421052631576,0.2608695652173913,0.6757775683317625,0,0.18186114222519148,1.1834348115559603,0.0
A15770801,화곡초록,강서구,화곡동,126.8338501,37.5460884,37.5190884,37.5730884,126.8068501,126.86085010000001,0.42105263157894735,0.17391304347826086,0.5247408105560791,2,0.06407208353721013,0.7047853991639859,1.0
A13184208,면목현대,중랑구,면목동,127.0892098,37.5757254,37.5487254,37.602725400000004,127.0622098,127.11620980000001,0.47368421052631576,0.30434782608695654,0.6789585296889726,0,0.14668404828644874,1.1482577176172175,0.0
A15210212,오류동 영풍마드레빌,구로구,오류동,126.8387213,37.4915505,37.4645505,37.5185505,126.8117213,126.8657213,0.3157894736842105,0.08695652173913043,0.3155042412818096,2,0.191966179579928,0.8326794952067037,1.0
A13523004,일원샘터마을,강남구,일원동,127.0826162,37.484274,37.457274,37.511274,127.0556162,127.1096162,0.3684210526315789,0.0,0.0,1,0.22847816340722324,0.47531790652397354,2.0
A15728004,마곡수명산파크2단지,강서구,내발산동,126.8318783,37.5565695,37.5295695,37.5835695,126.8048783,126.8588783,0.21052631578947367,0.13043478260869565,0.39455702167766254,2,0.21538486068735463,0.8560981763141303,1.0
A13922910,중계주공7단지,노원구,중계동,127.0796775,37.6471024,37.6201024,37.6741024,127.0526775,127.1066775,0.10526315789473684,0.13043478260869565,0.25777568331762485,1,0.16694679297297446,0.4137865360897248,2.0
A13281802,도봉럭키,도봉구,도봉동,127.0444585,37.6791596,37.6521596,37.7061596,127.0174585,127.0714585,0.21052631578947367,0.08695652173913043,0.19356738925541941,1,0.06816575335063849,0.31500549646738885,2.0
A13510005,청담삼성진흥,강남구,청담동,127.0514268,37.5201372,37.4931372,37.5471372,127.0244268,127.0784268,0.3684210526315789,0.6521739130434783,0.7443449575871819,0,0.3112314051134266,1.3128050744441955,0.0
A13583404,쌍용대치1차,강남구,대치동,127.0710419,37.4980136,37.4710136,37.5250136,127.0440419,127.0980419,0.3157894736842105,0.17391304347826086,0.4720782280867106,2,0.09724331667689151,0.7379566323036673,1.0
A13583701,대치현대,강남구,대치동,127.0610401,37.5008929,37.473892899999996,37.5278929,127.0340401,127.0880401,0.3157894736842105,0.3913043478260869,0.6181668237511782,0,0.26895317476388864,1.2705268440946575,0.0
A13980016,태릉현대,노원구,공릉동,127.0826165,37.6253828,37.598382799999996,37.6523828,127.0556165,127.1096165,0.3157894736842105,0.08695652173913043,0.37016965127238455,2,0.15439136031979422,0.7951046759465699,1.0
A13981006,상계불암대림,노원구,상계동,127.0771611,37.6632213,37.636221299999995,37.6902213,127.0501611,127.1041611,0.10526315789473684,0.17391304347826086,0.19392082940622055,1,0.14715872821445386,0.3939984713312042,2.0
A12119006,서강쌍용예가,마포구,창전동,126.9295552,37.5484412,37.5214412,37.5754412,126.9025552,126.9565552,0.5263157894736842,0.08695652173913043,0.3909048067860509,2,0.15564660417977721,0.796359919806553,1.0
A13307202,신동아,성동구,행당동,127.0328542,37.5544019,37.5274019,37.5814019,127.0058542,127.0598542,0.6842105263157894,0.21739130434782608,0.7589538171536286,0,0.2325733662755009,1.2341470356062698,0.0
A14090902,이촌대림,용산구,이촌동,126.9543702,37.5256238,37.4986238,37.5526238,126.9273702,126.9813702,0.631578947368421,0.2608695652173913,0.3046654099905749,2,0.28635380140442945,0.9270671170312051,1.0
A15383905,남서울 무지개,금천구,시흥동,126.8982269,37.455971,37.428971,37.482971,126.8712269,126.9252269,0.21052631578947367,0.2608695652173913,0.47655513666352495,2,0.22355179095214997,0.8642651065789256,1.0
A15886512,신정학마을1단지,양천구,신정동,126.8443952,37.5080816,37.481081599999996,37.5350816,126.81739519999999,126.8713952,0.42105263157894735,0.17391304347826086,0.5951932139491046,2,0.13389224582841333,0.774605561455189,1.0
A13987302,하계시영5단지,노원구,하계동,127.065671,37.6332359,37.6062359,37.6602359,127.038671,127.092671,0.21052631578947367,0.21739130434782608,0.44898680490103676,2,0.20859440764595522,0.8493077232727309,1.0
A12119007,창전삼성,마포구,창전동,126.9306956,37.5509952,37.5239952,37.577995200000004,126.9036956,126.95769560000001,0.47368421052631576,0.08695652173913043,0.4125824693685203,2,0.1112121109088766,0.7519254265356523,1.0
A13086101,제기안암골벽산,동대문구,제기동,127.032346,37.5835133,37.5565133,37.6105133,127.005346,127.059346,0.5789473684210527,0.30434782608695654,0.8210414703110274,0,0.151131214105717,1.152704883436486,0.0
A15780401,가양강나루현대,강서구,가양동,126.856966,37.5607691,37.5337691,37.5877691,126.829966,126.883966,0.3157894736842105,0.08695652173913043,0.3781809613572102,2,0.1497716376993074,0.7904849533260832,1.0
A13402305,천호삼성아파트,강동구,천호동,127.1352572,37.5387176,37.5117176,37.5657176,127.1082572,127.1622572,0.42105263157894735,0.13043478260869565,0.392200754005655,2,0.07844926890328222,0.7191625845300579,1.0
A15728005,마곡수명산파크7단지,강서구,내발산동,126.8223697,37.5483311,37.5213311,37.5753311,126.7953697,126.8493697,0.2631578947368421,0.08695652173913043,0.3781809613572102,2,0.187993110336438,0.8287064259632138,1.0
A13308004,응봉금호현대,성동구,응봉동,127.0309609,37.5510665,37.524066499999996,37.5780665,127.0039609,127.0579609,0.6842105263157894,0.21739130434782608,0.7503534401508011,0,0.23115943369196273,1.2327331030227315,0.0
A13501004,논현신동아,강남구,논현동,127.0233647,37.5149073,37.487907299999996,37.5419073,126.9963647,127.0503647,0.21052631578947367,0.6086956521739131,0.6553958529688972,0,0.40983192058909373,1.4114055899198625,0.0
A13785203,방배1차현대,서초구,방배동,126.9839808,37.4885417,37.4615417,37.5155417,126.9569808,127.0109808,0.2631578947368421,0.21739130434782608,0.4952874646559849,2,0.16128253585943542,0.8019958514862111,1.0
A13522003,수서삼익,강남구,수서동,127.1009549,37.4891651,37.4621651,37.5161651,127.0739549,127.1279549,0.21052631578947367,0.043478260869565216,0.31079170593779454,1,0.1873577320387851,0.4341974751555354,2.0
A13881103,삼환가락,송파구,가락동,127.1367851,37.4953676,37.4683676,37.5223676,127.1097851,127.1637851,0.2631578947368421,0.21739130434782608,0.23244580584354382,1,0.18616822393458754,0.43300796705133787,2.0
A13083102,래미안이문2차,동대문구,이문동,127.0600617,37.593404,37.566404,37.620404,127.0330617,127.0870617,0.3684210526315789,0.6521739130434783,0.7874646559849199,0,0.3179979542962065,1.3195716236269752,0.0
A13523005,일원목련타운,강남구,일원동,127.0842628,37.4852093,37.4582093,37.5122093,127.0572628,127.1112628,0.3684210526315789,0.0,0.0,1,0.22847816340722324,0.47531790652397354,2.0
A12103006,대우메트로디오빌,마포구,신공덕동,126.9528726,37.5435044,37.5165044,37.570504400000004,126.9258726,126.97987260000001,0.5789473684210527,0.21739130434782608,0.37676720075400566,2,0.19437554098902046,0.8350888566157961,1.0
A12180407,공덕삼성,마포구,공덕동,126.9514816,37.5468006,37.519800599999996,37.5738006,126.9244816,126.9784816,0.6842105263157894,0.21739130434782608,0.39172950047125354,2,0.2857645699907211,0.9264778856174968,1.0
A13922110,중계양지대림2차,노원구,중계동,127.0725116,37.6537351,37.6267351,37.6807351,127.0455116,127.0995116,0.15789473684210525,0.17391304347826086,0.2484684260131951,1,0.15842663035614166,0.40526637347289196,2.0
A14003103,이촌현대,용산구,이촌동,126.9808408,37.5185927,37.4915927,37.5455927,126.9538408,127.0078408,0.47368421052631576,0.21739130434782608,0.24446277097078228,2,0.2318713616571118,0.8725846772838874,1.0
A14381513,광장청구,광진구,광장동,127.0962915,37.5425784,37.515578399999995,37.5695784,127.0692915,127.12329150000001,0.3157894736842105,0.30434782608695654,0.49811498586239394,2,0.17294047019363787,0.8136537858204136,1.0
A15288809,신도림동아2차,구로구,신도림동,126.8860242,37.5083651,37.4813651,37.5353651,126.8590242,126.9130242,0.6842105263157894,0.34782608695652173,0.6760131950989632,0,0.14145167579158605,1.1430253451223549,0.0
A14319011,자양우성1차,광진구,자양동,127.0755843,37.534414,37.507414,37.561414,127.0485843,127.1025843,0.47368421052631576,0.2608695652173913,0.6419651272384542,0,0.19228339218370416,1.193857061514473,0.0
A13312303,성수아이파크,성동구,성수동2가,127.0572188,37.547123,37.520123,37.574123,127.0302188,127.0842188,0.7368421052631579,0.5652173913043478,0.8046654099905749,0,0.24597872957169797,1.2475523989024668,0.0
A14003007,LG한강자이,용산구,이촌동,126.9711068,37.5199669,37.4929669,37.5469669,126.9441068,126.9981068,0.5789473684210527,0.17391304347826086,0.25777568331762485,2,0.26374427525901556,0.9044575908857913,1.0
A12127004,상암월드컵파크2단지,마포구,상암동,126.8915091,37.5749496,37.547949599999995,37.6019496,126.86450909999999,126.9185091,0.21052631578947367,0.0,0.0,1,0.15067072914716234,0.3975104722639127,2.0
A13980510,공릉2단지라이프,노원구,공릉동,127.0665249,37.6305821,37.6035821,37.6575821,127.0395249,127.0935249,0.21052631578947367,0.21739130434782608,0.4504005655042413,2,0.20851184451831214,0.8492251601450879,1.0
A13811001,거여6단지,송파구,거여동,127.1466473,37.4886075,37.4616075,37.5156075,127.1196473,127.1736473,0.21052631578947367,0.21739130434782608,0.17895852968897266,1,0.14829406188426292,0.39513380500101325,2.0
A13201207,도봉삼환,도봉구,도봉동,127.0488068,37.6810071,37.6540071,37.7080071,127.0218068,127.0758068,0.2631578947368421,0.043478260869565216,0.19286050895381715,1,0.10026844795067492,0.34710819106742524,2.0
A13283611,방학신동아2단지,도봉구,방학동,127.0235374,37.6591199,37.6321199,37.6861199,126.9965374,127.0505374,0.5263157894736842,0.17391304347826086,0.4061027332704995,2,0.12737602430144954,0.7680893399282253,1.0
A12081703,디엠씨한양,서대문구,북가좌동,126.9091078,37.5759022,37.5489022,37.6029022,126.8821078,126.9361078,0.5789473684210527,0.0,0.0,1,0.41121616545722556,0.6580559085739759,2.0
A15780603,가양동신대아,강서구,가양동,126.8435191,37.5723889,37.5453889,37.5993889,126.8165191,126.8705191,0.2631578947368421,0.08695652173913043,0.18861922714420357,1,0.09115818358455371,0.337997926701304,2.0
A13923103,하계청구,노원구,하계동,127.068697,37.6377945,37.6107945,37.6647945,127.041697,127.095697,0.5263157894736842,0.21739130434782608,0.39278982092365694,2,0.1432493310891564,0.7839626467159321,1.0
A15205305,구로두산위브,구로구,구로동,126.8902975,37.4860899,37.4590899,37.513089900000004,126.8632975,126.9172975,0.5789473684210527,0.30434782608695654,0.7304429783223374,0,0.11005583263835762,1.1116295019691265,0.0
A12204102,북한산현대홈타운,은평구,불광동,126.9350558,37.6121197,37.5851197,37.6391197,126.9080558,126.9620558,0.3684210526315789,0.08695652173913043,0.49387370405278036,2,0.0952969288593122,0.7360102444860879,1.0
A15086006,보라매경남아너스빌,영등포구,신길동,126.9094978,37.4945833,37.4675833,37.5215833,126.8824978,126.9364978,0.7368421052631579,0.5217391304347826,0.9533459000942507,0,0.3121571081349046,1.3137307774656735,0.0
A15303203,관악우방,금천구,시흥동,126.9141297,37.4490446,37.4220446,37.4760446,126.8871297,126.9411297,0.21052631578947367,0.17391304347826086,0.4426248821866164,2,0.20268821164777923,0.843401527274555,1.0
A13881204,가락프라자,송파구,가락동,127.1335117,37.491928,37.464928,37.518928,127.1065117,127.1605117,0.3157894736842105,0.21739130434782608,0.25176720075400566,1,0.22118751336631848,0.4680272564830688,2.0
A14210001,삼각산아이원임대,강북구,미아동,127.0185281,37.6172903,37.5902903,37.6442903,126.9915281,127.0455281,0.42105263157894735,0.2608695652173913,0.61875589066918,2,0.18388288343197168,0.8245961990587474,1.0
A13981407,상계조합대림,노원구,상계동,127.0745267,37.6630519,37.6360519,37.6900519,127.0475267,127.10152670000001,0.10526315789473684,0.17391304347826086,0.2048774740810556,1,0.15242366297801707,0.3992634060947674,2.0
A12187403,염리상록,마포구,염리동,126.9475627,37.5514198,37.5244198,37.5784198,126.9205627,126.9745627,0.631578947368421,0.13043478260869565,0.4458058435438266,2,0.2228042514870148,0.8635175671137905,1.0
A13580602,개포경남아파트,강남구,개포동,127.0535707,37.4844613,37.4574613,37.5114613,127.0265707,127.0805707,0.3157894736842105,0.21739130434782608,0.560320452403393,2,0.14723297777640948,0.7879462934031851,1.0
A13611004,길음삼부,성북구,길음동,127.0230734,37.602455,37.575455,37.629455,126.9960734,127.0500734,0.42105263157894735,0.2608695652173913,0.6099198868991518,2,0.17640452429501413,0.8171178399217898,1.0
A15785710,방화4단지(삼익삼환),강서구,방화동,126.8141297,37.5773423,37.5503423,37.6043423,126.7871297,126.8411297,0.21052631578947367,0.043478260869565216,0.146559849198869,1,0.04294583039016537,0.2897855735069157,2.0
A13522004,수서삼성,강남구,수서동,127.0907043,37.4848991,37.4578991,37.5118991,127.0637043,127.1177043,0.3684210526315789,0.0,0.0,1,0.22847816340722324,0.47531790652397354,2.0
A15703307,등촌대림아파트,강서구,등촌동,126.845847,37.5621573,37.5351573,37.589157300000004,126.818847,126.87284700000001,0.3157894736842105,0.13043478260869565,0.3598020735155514,2,0.14462980662886415,0.7853431222556398,1.0
A12102008,삼성래미안공덕2차,마포구,공덕동,126.9595592,37.5509157,37.523915699999996,37.5779157,126.9325592,126.9865592,0.7368421052631579,0.3913043478260869,0.4135249764373233,0,0.34890153441040295,1.3504752037411718,0.0
A10045402,약수하이츠아파트(임대),중구,신당동,127.0147458,37.5548919,37.5278919,37.5818919,126.9877458,127.0417458,0.8421052631578947,0.21739130434782608,0.63124410933082,0,0.349398518201028,1.3509721875317968,0.0
A13923104,하계미성,노원구,하계동,127.069553,37.6346848,37.6076848,37.6616848,127.042553,127.096553,0.3684210526315789,0.21739130434782608,0.40786993402450517,2,0.08678891210658597,0.7275022277333617,1.0
A13123102,중랑숲금호어울림,중랑구,망우동,127.1086486,37.6027744,37.5757744,37.6297744,127.0816486,127.1356486,0.21052631578947367,0.0,0.0,1,0.15067072914716234,0.3975104722639127,2.0
A15005303,신길1차우성아파트,영등포구,신길동,126.9004211,37.5053313,37.4783313,37.5323313,126.8734211,126.9274211,0.631578947368421,0.5217391304347826,0.7338595664467483,0,0.12886744598915614,1.130441115319925,0.0
A13606003,돈암일신건영휴먼빌,성북구,돈암동,127.0125252,37.6009267,37.5739267,37.6279267,126.9855252,127.0395252,0.5263157894736842,0.08695652173913043,0.5246229971724787,2,0.15207535062594874,0.7927886662527244,1.0
A13922406,중계주공4단지,노원구,중계동,127.0767728,37.6557402,37.628740199999996,37.6827402,127.0497728,127.1037728,0.15789473684210525,0.17391304347826086,0.2176013195098963,1,0.13630479639902657,0.38314453951577687,2.0
A13203408,쌍문금호1차아파트,도봉구,쌍문동,127.0335,37.6590733,37.6320733,37.686073300000004,127.0065,127.0605,0.5789473684210527,0.21739130434782608,0.4574693685202639,2,0.1748091165757392,0.8155224322025149,1.0
A13980017,공릉2-6,노원구,공릉동,127.0877768,37.6247198,37.5977198,37.6517198,127.0607768,127.1147768,0.3157894736842105,0.08695652173913043,0.3360037700282752,2,0.1768339868418469,0.8175473024686226,1.0
A13204507,창동상아1차,도봉구,창동,127.0422898,37.6540521,37.6270521,37.6810521,127.0152898,127.0692898,0.631578947368421,0.17391304347826086,0.5015315739868049,2,0.2231797605416847,0.8638930761684604,1.0
A13410005,강일리버파크10단지,강동구,강일동,127.1799976,37.5592085,37.532208499999996,37.5862085,127.15299759999999,127.2069976,0.05263157894736842,0.08695652173913043,0.0676248821866164,1,0.15558808385339895,0.4024278269701493,2.0
A13922111,중계주공8단지,노원구,중계동,127.0753469,37.6463243,37.6193243,37.673324300000004,127.0483469,127.1023469,0.10526315789473684,0.21739130434782608,0.28157398680490103,1,0.22612375438992433,0.47296349750667466,2.0
A15807313,신트리2단지,양천구,신정동,126.852873,37.5132996,37.4862996,37.540299600000004,126.825873,126.879873,0.5789473684210527,0.13043478260869565,0.719368520263902,0,0.2825660070804356,1.2841396764112045,0.0
A13987205,하계1차청구아파트,노원구,하계동,127.0709532,37.6394506,37.6124506,37.666450600000005,127.0439532,127.0979532,0.3157894736842105,0.21739130434782608,0.3559142318567389,2,0.15235798804744977,0.7930713036742254,1.0
A13980018,공릉비선,노원구,공릉동,127.0873726,37.6257794,37.5987794,37.6527794,127.0603726,127.1143726,0.2631578947368421,0.08695652173913043,0.3278746465598492,1,0.21153321871204583,0.45837296182879617,2.0
A14003008,이촌한강맨션,용산구,이촌동,126.9747156,37.5182077,37.4912077,37.5452077,126.9477156,127.0017156,0.5263157894736842,0.17391304347826086,0.26343072573044296,2,0.22911503228435312,0.8698283479111288,1.0
A13821006,송파파인타운8단지,송파구,장지동,127.1282926,37.4792659,37.4522659,37.5062659,127.1012926,127.1552926,0.3157894736842105,0.21739130434782608,0.2305607917059378,1,0.2099993998513403,0.45683914296809064,2.0
A15885514,신정6차현대,양천구,신정동,126.8408442,37.5079077,37.480907699999996,37.5349077,126.8138442,126.86784420000001,0.42105263157894735,0.17391304347826086,0.5708058435438266,2,0.10963222185711108,0.7503455374838868,1.0
A12009102,홍제현대아파트,서대문구,홍제동,126.9414014,37.5890017,37.562001699999996,37.6160017,126.9144014,126.9684014,0.3157894736842105,0.08695652173913043,0.547832233741753,2,0.1510501138302286,0.7917634294570043,1.0
A14003104,이촌동삼성리버스위트,용산구,이촌동,126.9768136,37.5172456,37.4902456,37.5442456,126.9498136,127.0038136,0.5263157894736842,0.17391304347826086,0.2669651272384543,2,0.22606069948388696,0.8667740151106627,1.0
A13186907,신내중앙하이츠,중랑구,신내동,127.0981187,37.6033568,37.5763568,37.6303568,127.0711187,127.1251187,0.3157894736842105,0.13043478260869565,0.4547596606974552,2,0.10271263135857035,0.743425946985346,1.0
A13204404,창동아이파크(창동2.3차현대),도봉구,창동,127.0460989,37.6610455,37.6340455,37.6880455,127.0190989,127.0730989,0.42105263157894735,0.08695652173913043,0.4751413760603204,2,0.08002487142334831,0.720738187050124,1.0
A12220005,은평뉴타운상림마을1단지,은평구,진관동,126.9227727,37.6415577,37.6145577,37.6685577,126.8957727,126.9497727,0.15789473684210525,0.0,0.0,1,0.15475292195725987,0.4015926650740102,2.0
A13804004,풍납현대,송파구,풍납동,127.1188746,37.5293329,37.5023329,37.5563329,127.0918746,127.1458746,0.42105263157894735,0.08695652173913043,0.48114985862393966,2,0.08123746756582872,0.7219507831926044,1.0
A15105004,보라매삼성,관악구,봉천동,126.9277936,37.4941134,37.4671134,37.521113400000004,126.9007936,126.9547936,0.894736842105263,0.34782608695652173,0.892200754005655,0,0.37902222366574884,1.3805958929965176,0.0
A15703004,등촌부영,강서구,등촌동,126.843643,37.5635619,37.5365619,37.590561900000004,126.816643,126.870643,0.3157894736842105,0.13043478260869565,0.3232799245994345,2,0.17235821970355972,0.8130715353303354,1.0
A10085903,중림삼성사이버빌리지,중구,중림동,126.9653021,37.5581126,37.5311126,37.5851126,126.9383021,126.9923021,0.631578947368421,0.34782608695652173,0.4446277097078228,2,0.28592365967947064,0.9266369753062463,1.0
A13905302,성원(사슴4),노원구,월계동,127.0630305,37.6297676,37.6027676,37.6567676,127.0360305,127.0900305,0.3684210526315789,0.21739130434782608,0.48008953817153627,2,0.0703406692203507,0.7110539848471265,1.0
A13509010,삼성롯데캐슬프레미어,강남구,삼성동,127.0447625,37.5152753,37.4882753,37.5422753,127.0177625,127.0717625,0.3157894736842105,0.7391304347826086,0.7802780395852968,0,0.41575908845119836,1.4173327577819672,0.0
A15282810,고척서울가든,구로구,고척동,126.8600913,37.5017893,37.4747893,37.5287893,126.83309129999999,126.8870913,0.42105263157894735,0.21739130434782608,0.6012016965127238,2,0.14899292457819788,0.7897062402049736,1.0
A15105602,봉천우성제2,관악구,봉천동,126.9611905,37.4845336,37.4575336,37.5115336,126.9341905,126.9881905,0.2631578947368421,0.13043478260869565,0.6081526861451461,2,0.21167631502208806,0.8523896306488637,1.0
A15205511,신도림롯데,구로구,구로동,126.8844706,37.50345,37.47645,37.53045,126.8574706,126.9114706,0.6842105263157894,0.3913043478260869,0.6830819981149858,0,0.1254552511234617,1.1270289204542305,0.0
A15609502,사당자이,동작구,사당동,126.9631362,37.4883863,37.4613863,37.5153863,126.93613619999999,126.9901362,0.3684210526315789,0.13043478260869565,0.5930725730442978,2,0.142628472826662,0.7833417884534377,1.0
A13593801,일원동 수서아파트,강남구,일원동,127.0902856,37.4926394,37.4656394,37.5196394,127.0632856,127.1172856,0.42105263157894735,0.0,0.0,1,0.27039995884117696,0.5172397019579273,2.0
A13792306,서초트라팰리스1차,서초구,서초동,127.027958,37.4868714,37.4598714,37.5138714,127.000958,127.054958,0.2631578947368421,0.6086956521739131,0.6738925541941564,0,0.36260029604999316,1.364173965380762,0.0
A15086007,신길우성2차,영등포구,신길동,126.9125548,37.4982638,37.471263799999996,37.5252638,126.8855548,126.9395548,0.6842105263157894,0.4782608695652174,0.894085768143261,0,0.2235921893067214,1.2251658586374903,0.0
A13923106,하계2차현대아파트,노원구,하계동,127.0720793,37.6446141,37.6176141,37.6716141,127.0450793,127.0990793,0.15789473684210525,0.21739130434782608,0.3051366635249764,1,0.22839594895030513,0.47523569206705546,2.0
A13591903,역삼개나리,강남구,역삼동,127.0458064,37.5007799,37.4737799,37.5277799,127.0188064,127.0728064,0.3684210526315789,0.7391304347826086,0.8030160226201696,0,0.3908812372752833,1.392454906606052,0.0
A13550502,도곡삼성래미안,강남구,도곡동,127.0500044,37.4895947,37.4625947,37.5165947,127.0230044,127.0770044,0.3684210526315789,0.5652173913043478,0.6588124410933082,0,0.25559484516297126,1.2571685144937401,0.0
A12127005,상암월드컵파크7단지,마포구,상암동,126.8812087,37.5819338,37.5549338,37.6089338,126.8542087,126.9082087,0.2631578947368421,0.0,0.0,1,0.16430166339435365,0.411141406511104,2.0
A15286807,구로현대연예인,구로구,구로동,126.8771082,37.4929871,37.4659871,37.5199871,126.8501082,126.9041082,0.42105263157894735,0.21739130434782608,0.6214655984919887,2,0.16809580222321047,0.8088091178499861,1.0
A13087201,청량리신현대,동대문구,회기동,127.0518397,37.5896298,37.562629799999996,37.6166298,127.0248397,127.0788397,0.3684210526315789,0.43478260869565216,0.7496465598491988,0,0.2007657900573064,1.2023394593880752,0.0
A13606105,돈암풍림임대,성북구,돈암동,127.022153,37.5969942,37.5699942,37.6239942,126.995153,127.049153,0.42105263157894735,0.30434782608695654,0.626885014137606,0,0.20135594360738002,1.2029296129381488,0.0
A13606106,돈암삼성임대,성북구,돈암동,127.0244619,37.5991559,37.5721559,37.6261559,126.9974619,127.0514619,0.42105263157894735,0.30434782608695654,0.6386663524976437,0,0.19639411054176298,1.197967779872532,0.0
A13592604,역삼푸르지오,강남구,역삼동,127.0460658,37.4975289,37.4705289,37.5245289,127.01906579999999,127.0730658,0.3684210526315789,0.7391304347826086,0.7953581526861452,0,0.389258587528676,1.390832256859445,0.0
A13003201,답십리두산,동대문구,답십리동,127.0598719,37.5696142,37.542614199999996,37.5966142,127.0328719,127.0868719,0.8421052631578947,0.6086956521739131,0.864043355325165,0,0.36996017202711484,1.3715338413578837,0.0
A13594702,상록수아파트,강남구,일원동,127.0810461,37.4818518,37.4548518,37.5088518,127.0540461,127.1080461,0.15789473684210525,0.08695652173913043,0.3155042412818096,1,0.19207646903254372,0.43891621214929405,2.0
A13003406,답십리동아,동대문구,답십리동,127.0617276,37.5693658,37.5423658,37.5963658,127.0347276,127.0887276,0.8421052631578947,0.6086956521739131,0.8781809613572101,0,0.3758207817771625,1.3773944511079312,0.0
A13822301,갤러리아팰리스,송파구,잠실동,127.0939498,37.5111075,37.4841075,37.5381075,127.0669498,127.1209498,0.21052631578947367,0.08695652173913043,0.3636899151743638,1,0.23684231575840795,0.48368205887515825,2.0
A15601104,보라매롯데낙천대,동작구,신대방동,126.9135893,37.4943002,37.4673002,37.5213002,126.8865893,126.9405893,0.6842105263157894,0.4782608695652174,0.9638312912346843,0,0.282178651827523,1.2837523211582917,0.0
A13885304,송파한양2차,송파구,송파동,127.1161969,37.5050983,37.4780983,37.5320983,127.0891969,127.1431969,0.5263157894736842,0.17391304347826086,0.3133836003770028,2,0.18751920458380547,0.8282325202105811,1.0
A15001019,여의도광장,영등포구,여의도동,126.9207006,37.520651,37.493651,37.547651,126.8937006,126.9477006,0.631578947368421,0.3913043478260869,0.433435438265787,0,0.291559741505901,1.2931334108366699,0.0
A13684306,정릉중앙하이츠빌2단지,성북구,정릉동,127.0091944,37.6049603,37.5779603,37.6319603,126.9821944,127.0361944,0.2631578947368421,0.08695652173913043,0.455937794533459,2,0.16844067484699796,0.8091539904737737,1.0
A13613005,하월곡동신,성북구,하월곡동,127.0352907,37.6044231,37.5774231,37.6314231,127.0082907,127.0622907,0.42105263157894735,0.30434782608695654,0.6471489161168709,0,0.19318790476223613,1.1947615740930049,0.0
A13410006,강일리버파크4단지,강동구,강일동,127.1767916,37.5669952,37.5399952,37.5939952,127.1497916,127.2037916,0.10526315789473684,0.08695652173913043,0.07587181903864279,1,0.10470084200569088,0.35154058512244124,2.0
A13813008,오금대림,송파구,오금동,127.1292057,37.5103525,37.4833525,37.537352500000004,127.1022057,127.1562057,0.47368421052631576,0.13043478260869565,0.3640433553251649,2,0.12075323737737371,0.7614665530041494,1.0
A13886009,상아2차아파트,송파구,오금동,127.136586,37.4981134,37.4711134,37.5251134,127.109586,127.163586,0.2631578947368421,0.21739130434782608,0.24245994344957586,1,0.1919957281656398,0.43883547128239014,2.0
A13204508,창동주공2단지,도봉구,창동,127.0423156,37.6527304,37.6257304,37.679730400000004,127.0153156,127.0693156,0.5789473684210527,0.17391304347826086,0.5034165881244109,2,0.17213698367711133,0.8128502993038871,1.0
A13587603,선릉에클라트,강남구,삼성동,127.0509492,37.5061723,37.4791723,37.533172300000004,127.0239492,127.0779492,0.3684210526315789,0.8260869565217391,0.7143025447690857,0,0.45788023302775194,1.4594539023585207,0.0
A13788206,서초아크로비스타,서초구,서초동,127.0133305,37.4981987,37.4711987,37.525198700000004,126.9863305,127.0403305,0.47368421052631576,0.6521739130434783,0.6791941564561734,0,0.2591132227928242,1.260686892123593,0.0
A13883602,방이코오롱,송파구,방이동,127.1226227,37.5090693,37.4820693,37.5360693,127.09562269999999,127.1496227,0.42105263157894735,0.13043478260869565,0.36463242224316683,2,0.10371018390926186,0.7444234995360376,1.0
A13302206,왕십리풍림아이원,성동구,하왕십리동,127.0246988,37.5586201,37.5316201,37.5856201,126.9976988,127.0516988,0.7368421052631579,0.21739130434782608,0.7250235626767201,0,0.2601169863706141,1.261690655701383,0.0
A12127006,상암월드컵파크4단지,마포구,상암동,127.0484681,37.5163114,37.4893114,37.5433114,127.02146809999999,127.0754681,0.3157894736842105,0.7391304347826086,0.7338595664467483,0,0.4112085714982112,1.41278224082898,0.0
A15288301,궁동우신빌라,구로구,궁동,126.8305225,37.4942451,37.4672451,37.5212451,126.8035225,126.8575225,0.15789473684210525,0.13043478260869565,0.3073751178133836,1,0.19098540509723702,0.4378251482139873,2.0
A13983713,두산아파트,노원구,상계동,127.053155,37.6773823,37.6503823,37.7043823,127.026155,127.080155,0.2631578947368421,0.17391304347826086,0.23079641847313853,1,0.15549777751000937,0.4023375206267597,2.0
